whsturn:whsturn - rdf:about,whsturn:whsturn - dc:type,whsturn:whsturn - dc:title,whsturn:whsturn - rdfs:seeAlso - rdf:resource,whsturn:whsturn - collex:genre,whsturn:whsturn - collex:archive,whsturn:whsturn - collex:federation,whsturn:whsturn - collex:discipline,whsturn:whsturn - role:PBL,whsturn:whsturn - dc:date,whsturn:whsturn - dc:date - collex:date - rdf:value,whsturn:whsturn - dc:date - collex:date - rdfs:label,whsturn:whsturn - role:CRE,whsturn:whsturn - dc:language,whsturn:whsturn - dc:subject
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/54907,Manuscript,Ruben Huntly,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/54907,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1831, 1851",1831-1851,Quarter Master's Department,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/54908,Manuscript,Ruben Huntly,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/54908,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1831, 1851",1831-1851,Quarter Master's Department,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/54909,Manuscript,Sketch of Ship,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/54909,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1831, 1851",1831-1851,Quarter Master's Department,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/54910,Manuscript,Miscellaneous Writing,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/54910,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1831, 1851",1831-1851,Quarter Master's Department,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/54911,Manuscript,Miscellaneous Writing,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/54911,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1831, 1851",1831-1851,Quarter Master's Department,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/54912,Manuscript,Miscellaneous Math Equations,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/54912,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1831, 1851",1831-1851,Quarter Master's Department,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/54913,Manuscript,[blank],http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/54913,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1831, 1851",1831-1851,Quarter Master's Department,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/54914,Manuscript,[blank],http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/54914,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1831, 1851",1831-1851,Quarter Master's Department,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/54915,Manuscript,[blank],http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/54915,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1831, 1851",1831-1851,Quarter Master's Department,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/54916,Manuscript,Inside back cover,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/54916,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1831, 1851",1831-1851,Quarter Master's Department,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/54917,Manuscript,Back cover,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/54917,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1831, 1851",1831-1851,Quarter Master's Department,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/54918,Manuscript,"Fort Winnebago Orderly Book, 1834-1836, and Fort Winnebago Ledger, 1831-1851",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/54918,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1834, 1836",1834-1836,U.S. Army Hospital Department,English,Early U.S. Settlement
,,,,,,,,,,"1831, 1851",1831-1851,,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/55461,Manuscript,Page 1,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/55461,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,1899,,,"Quiner, John",English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/55462,Manuscript,Laura Ingalls Wilder Family Correspondence,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/55462,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1861, 1864",1861-1864,,English,"The Iron Brigade, Old Abe, and Military Affairs"
,,,,,,,,,1870,,,,,
,,,,,,,,,1882,,,,,
,,,,,,,,,1884,,,,,
,,,,,,,,,1899,,,,,
,,,,,,,,,1919,,,,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/55566,Manuscript,"Transcript of Emilie Quiner's diary, 1861-1863",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/55566,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1861, 1863",1861-1863,"Quiner, Emilie",English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56386,Periodical,William Powell's Recollections,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56386,Unspecified,turningpoints-whs,GLA,History,"Madison, Wis.",1913,,,"Powell, William",English,Native Americans
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56387,Still Image,Carriage factory,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56387,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1873, 1875",1873-1875,"Hill, Edgar",English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56388,Still Image,Velocopede,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56388,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1873, 1875",1873-1875,"Hill, Edgar",English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56389,Still Image,Boy's wheelbarrow,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56389,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1873, 1875",1873-1875,"Hill, Edgar",English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56390,Still Image,Boy's wheelbarrow,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56390,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1873, 1875",1873-1875,"Hill, Edgar",English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56391,Still Image,Rocking horse with mane,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56391,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1873, 1875",1873-1875,"Hill, Edgar",English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56392,Still Image,Rocking horse,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56392,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1873, 1875",1873-1875,"Hill, Edgar",English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56393,Still Image,"Two whleeled, rear facing carriage",http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56393,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1873, 1875",1873-1875,"Hill, Edgar",English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56394,Still Image,Carriage with small tasseled canopy,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56394,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1873, 1875",1873-1875,"Hill, Edgar",English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56395,Still Image,Carriage with leather canopy,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56395,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1873, 1875",1873-1875,"Hill, Edgar",English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56396,Still Image,Two seat carriage with small tasseled canopy,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56396,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1873, 1875",1873-1875,"Hill, Edgar",English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56397,Still Image,Carriage,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56397,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1873, 1875",1873-1875,"Hill, Edgar",English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56398,Still Image,Carriage with retracted canopy,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56398,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1873, 1875",1873-1875,"Hill, Edgar",English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56399,Still Image,Carriage with leather canopy,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56399,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1873, 1875",1873-1875,"Hill, Edgar",English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56400,Still Image,Carriage,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56400,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1873, 1875",1873-1875,"Hill, Edgar",English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56401,Still Image,Unfinished carriage,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56401,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1873, 1875",1873-1875,"Hill, Edgar",English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56402,Still Image,Carriage with small fringed leather canpopy,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56402,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1873, 1875",1873-1875,"Hill, Edgar",English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56403,Still Image,Carriage with fringed canopy,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56403,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1873, 1875",1873-1875,"Hill, Edgar",English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56404,Still Image,Plain carriage,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56404,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1873, 1875",1873-1875,"Hill, Edgar",English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56405,Still Image,Carriage with fringed canopy,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56405,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1873, 1875",1873-1875,"Hill, Edgar",English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56406,Still Image,Manufacturer's working album ca. 1873-1875,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56406,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1873, 1875",1873-1875,"Hill, Edgar",English,The Rise of Skilled Manufacturing
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56407,Manuscript,Front cover,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56407,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
,,,,,,,,,,"1828, 1831",1828-1831,,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56408,Manuscript,Inside front cover,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56408,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
,,,,,,,,,,"1828, 1831",1828-1831,,,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56409,Manuscript,[blank],http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56409,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56410,Manuscript,July 1823,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56410,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56411,Manuscript,July 1823,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56411,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56412,Manuscript,August 1823,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56412,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56413,Manuscript,August 1823,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56413,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56414,Manuscript,September 1823,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56414,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56415,Manuscript,September 1823,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56415,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56416,Manuscript,October 1823,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56416,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56417,Manuscript,October 1823,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56417,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56418,Manuscript,December 1823,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56418,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56419,Manuscript,December 1823,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56419,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56420,Manuscript,January 1824,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56420,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56421,Manuscript,January 1824,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56421,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56422,Manuscript,February 1824,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56422,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56423,Manuscript,February 1824,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56423,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56424,Manuscript,March 1824,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56424,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56425,Manuscript,March 1824,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56425,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56426,Manuscript,April 1824,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56426,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56427,Manuscript,April 1824,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56427,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56428,Manuscript,May 1824,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56428,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56429,Manuscript,May 1824,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56429,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56430,Manuscript,June 1824,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56430,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56431,Manuscript,June 1824,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56431,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56432,Manuscript,July 1824,http://cdm15932.contentdm.oclc.org:80/cdm/ref/collection/tp/id/56432,Unspecified,turningpoints-whs,GLA,History,Wisconsin Historical Society,,"1823, 1826",1823-1826,United States Army Hospital Dept.,English,
